,time,mid_o,mid_h,mid_l,mid_c,MA_50,MA_200,DELTA,DELTA_PREV,TRADE
191,2021-06-30 01:00:00+00:00,1.19001,1.1909,1.18967,1.18998,1.1916208,1.210509,-0.018888200000000133,-0.018963400000000075,0
192,2021-06-30 05:00:00+00:00,1.18996,1.1908,1.1885,1.18862,1.1915784,1.21041445,-0.018836049999999993,-0.018888200000000133,0
193,2021-06-30 09:00:00+00:00,1.18864,1.18982,1.18762,1.18824,1.1915162,1.21031275,-0.018796550000000023,-0.018836049999999993,0
194,2021-06-30 13:00:00+00:00,1.18826,1.18826,1.18451,1.18486,1.1913874,1.21017445,-0.018787050000000027,-0.018796550000000023,0
195,2021-06-30 17:00:00+00:00,1.18486,1.18615,1.1846,1.18566,1.1913254,1.21003795,-0.01871255000000005,-0.018787050000000027,0
196,2021-06-30 21:00:00+00:00,1.1857,1.18604,1.18466,1.18487,1.1912736,1.2098938000000001,-0.018620200000000198,-0.01871255000000005,0
197,2021-07-01 01:00:00+00:00,1.18486,1.18542,1.18462,1.18492,1.1912436,1.20974555,-0.0185019500000001,-0.018620200000000198,0
198,2021-07-01 05:00:00+00:00,1.18494,1.18602,1.18374,1.18447,1.1911878,1.2096008999999999,-0.01841309999999985,-0.0185019500000001,0
199,2021-07-01 09:00:00+00:00,1.18448,1.18842,1.18404,1.18784,1.1912125999999998,1.20947515,-0.01826255000000021,-0.01841309999999985,0
200,2021-07-01 13:00:00+00:00,1.18785,1.18822,1.18472,1.18492,1.1911246,1.2093257,-0.01820109999999997,-0.01826255000000021,0
201,2021-07-01 17:00:00+00:00,1.1849,1.18548,1.1841,1.18496,1.1910386,1.2091805,-0.018141900000000044,-0.01820109999999997,0
202,2021-07-01 21:00:00+00:00,1.18506,1.18524,1.1841,1.18431,1.1908864,1.20902405,-0.018137650000000116,-0.018141900000000044,0
203,2021-07-02 01:00:00+00:00,1.1843,1.18467,1.18406,1.18447,1.1907402,1.2088714,-0.018131200000000014,-0.018137650000000116,0
204,2021-07-02 05:00:00+00:00,1.18446,1.18478,1.18222,1.18278,1.1905794,1.2087071,-0.01812769999999997,-0.018131200000000014,0
205,2021-07-02 09:00:00+00:00,1.1828,1.18572,1.18075,1.18476,1.190469,1.2085485999999999,-0.018079599999999862,-0.01812769999999997,0
206,2021-07-02 13:00:00+00:00,1.18474,1.18594,1.18258,1.18436,1.190363,1.2083610999999999,-0.017998099999999795,-0.018079599999999862,0
207,2021-07-02 17:00:00+00:00,1.18434,1.18743,1.18414,1.18654,1.1903076,1.2081832,-0.01787559999999999,-0.017998099999999795,0
208,2021-07-04 21:00:00+00:00,1.18665,1.18705,1.18536,1.18574,1.1901532000000001,1.2080034,-0.017850199999999816,-0.01787559999999999,0
209,2021-07-05 01:00:00+00:00,1.18572,1.18629,1.18514,1.1857,1.1899848,1.20782065,-0.017835849999999986,-0.017850199999999816,0
210,2021-07-05 05:00:00+00:00,1.18568,1.18734,1.18519,1.18704,1.1898614,1.20764265,-0.01778124999999986,-0.017835849999999986,0
211,2021-07-05 09:00:00+00:00,1.18702,1.18808,1.186,1.18634,1.1897495999999999,1.20745865,-0.017709050000000115,-0.01778124999999986,0
212,2021-07-05 13:00:00+00:00,1.18636,1.18695,1.18554,1.1868,1.1896200000000001,1.2072844,-0.017664399999999914,-0.017709050000000115,0
213,2021-07-05 17:00:00+00:00,1.18678,1.187,1.18612,1.18637,1.1894396,1.2071123499999998,-0.017672749999999793,-0.017664399999999914,0
214,2021-07-05 21:00:00+00:00,1.18644,1.18694,1.18599,1.18606,1.1892896,1.20693715,-0.017647549999999956,-0.017672749999999793,0
215,2021-07-06 01:00:00+00:00,1.18608,1.1876,1.18585,1.18744,1.1891852,1.20678645,-0.017601250000000013,-0.017647549999999956,0
216,2021-07-06 05:00:00+00:00,1.18743,1.18954,1.18426,1.18454,1.189014,1.2066166,-0.017602600000000024,-0.017601250000000013,0
217,2021-07-06 09:00:00+00:00,1.18456,1.18511,1.18311,1.18362,1.1888382,1.2064436,-0.017605400000000104,-0.017602600000000024,0
218,2021-07-06 13:00:00+00:00,1.1836,1.18429,1.1807,1.18147,1.1886168000000001,1.20625685,-0.017640049999999796,-0.017605400000000104,0
219,2021-07-06 17:00:00+00:00,1.18148,1.18281,1.18133,1.18231,1.1883542,1.2060684000000002,-0.017714200000000124,-0.017640049999999796,0
220,2021-07-06 21:00:00+00:00,1.1824,1.1825,1.18155,1.1821,1.1881426,1.20586975,-0.017727150000000025,-0.017714200000000124,0
221,2021-07-07 01:00:00+00:00,1.18209,1.1827,1.18176,1.18238,1.1879278,1.20566735,-0.017739549999999937,-0.017727150000000025,0
222,2021-07-07 05:00:00+00:00,1.18238,1.18346,1.1812,1.18242,1.187714,1.20546245,-0.017748450000000027,-0.017739549999999937,0
223,2021-07-07 09:00:00+00:00,1.1824,1.18361,1.18126,1.18158,1.1874716,1.20525385,-0.01778225,-0.017748450000000027,0
224,2021-07-07 13:00:00+00:00,1.18157,1.18185,1.17815,1.18002,1.1871856,1.205042,-0.017856399999999883,-0.01778225,0
225,2021-07-07 17:00:00+00:00,1.18004,1.18204,1.17893,1.17911,1.1868522,1.2048345999999999,-0.017982399999999954,-0.017856399999999883,0
226,2021-07-07 21:00:00+00:00,1.17908,1.17991,1.17896,1.17911,1.1865599999999998,1.20464795,-0.018087950000000186,-0.017982399999999954,0
227,2021-07-08 01:00:00+00:00,1.17912,1.17963,1.17836,1.17961,1.18628,1.20445515,-0.01817515000000003,-0.018087950000000186,0
228,2021-07-08 05:00:00+00:00,1.1796,1.18253,1.17923,1.18222,1.1860508,1.20427605,-0.01822524999999997,-0.01817515000000003,0
229,2021-07-08 09:00:00+00:00,1.18224,1.18594,1.18215,1.18516,1.1859088,1.20411205,-0.018203250000000004,-0.01822524999999997,0
230,2021-07-08 13:00:00+00:00,1.18514,1.1868,1.18368,1.18446,1.1857152,1.20393595,-0.018220750000000008,-0.018203250000000004,0
231,2021-07-08 17:00:00+00:00,1.18448,1.18486,1.18352,1.18461,1.1855642,1.2037538,-0.01818960000000014,-0.018220750000000008,0
232,2021-07-08 21:00:00+00:00,1.18444,1.18501,1.18384,1.18408,1.1854002,1.2035665500000001,-0.01816635000000022,-0.01818960000000014,0
233,2021-07-09 01:00:00+00:00,1.18406,1.18437,1.18316,1.18318,1.1852150000000001,1.20337415,-0.01815914999999979,-0.01816635000000022,0
234,2021-07-09 05:00:00+00:00,1.1832,1.18468,1.1825,1.18324,1.1850414,1.2031794500000002,-0.018138050000000128,-0.01815914999999979,0
235,2021-07-09 09:00:00+00:00,1.18323,1.18688,1.18288,1.18687,1.184958,1.2029991000000002,-0.018041100000000254,-0.018138050000000128,0
236,2021-07-09 13:00:00+00:00,1.18686,1.1875,1.18555,1.18682,1.1848912,1.2028036999999998,-0.017912499999999776,-0.018041100000000254,0
237,2021-07-09 17:00:00+00:00,1.18681,1.18814,1.18674,1.1877,1.18488,1.2026154,-0.017735400000000068,-0.017912499999999776,0
238,2021-07-11 21:00:00+00:00,1.1876,1.1878,1.1866,1.18754,1.1848384,1.20243315,-0.017594749999999992,-0.017735400000000068,0
239,2021-07-12 01:00:00+00:00,1.18756,1.18802,1.18654,1.18684,1.1847814,1.20224125,-0.017459849999999832,-0.017594749999999992,0
240,2021-07-12 05:00:00+00:00,1.18682,1.188,1.1856,1.18708,1.1847224,1.20205405,-0.017331650000000032,-0.017459849999999832,0
241,2021-07-12 09:00:00+00:00,1.1871,1.18735,1.1836,1.18532,1.1846292,1.20185085,-0.017221649999999977,-0.017331650000000032,0
242,2021-07-12 13:00:00+00:00,1.18533,1.18744,1.18508,1.18574,1.1845716,1.2016591,-0.017087500000000144,-0.017221649999999977,0
243,2021-07-12 17:00:00+00:00,1.18575,1.18622,1.18552,1.18604,1.1845276,1.2014793,-0.016951699999999903,-0.017087500000000144,0
244,2021-07-12 21:00:00+00:00,1.18602,1.18686,1.18587,1.18666,1.1845636,1.20131265,-0.016749050000000043,-0.016951699999999903,0
245,2021-07-13 01:00:00+00:00,1.1867,1.18752,1.18622,1.18638,1.184578,1.2011481000000002,-0.016570100000000254,-0.016749050000000043,0
246,2021-07-13 05:00:00+00:00,1.18639,1.18655,1.18412,1.185,1.1845806,1.20097895,-0.016398350000000006,-0.016570100000000254,0
247,2021-07-13 09:00:00+00:00,1.18498,1.18509,1.1794,1.17994,1.1844810000000001,1.2007818499999998,-0.0163008499999997,-0.016398350000000006,0
248,2021-07-13 13:00:00+00:00,1.17996,1.1833,1.17918,1.18044,1.1844004,1.20059275,-0.016192350000000078,-0.0163008499999997,0
249,2021-07-13 17:00:00+00:00,1.18043,1.18044,1.17721,1.17763,1.1841962000000001,1.2003878000000001,-0.016191599999999973,-0.016192350000000078,0
250,2021-07-13 21:00:00+00:00,1.17765,1.17822,1.17719,1.17764,1.1840506,1.2001821,-0.016131499999999965,-0.016191599999999973,0
251,2021-07-14 01:00:00+00:00,1.17766,1.17854,1.17758,1.17838,1.1839190000000002,1.19997695,-0.016057949999999765,-0.016131499999999965,0
252,2021-07-14 05:00:00+00:00,1.17836,1.17994,1.17801,1.17838,1.1838004,1.19977675,-0.015976350000000084,-0.016057949999999765,0
253,2021-07-14 09:00:00+00:00,1.17836,1.1828,1.1776,1.1822,1.1837550000000001,1.19959395,-0.015838949999999796,-0.015976350000000084,0
254,2021-07-14 13:00:00+00:00,1.18222,1.18354,1.1813,1.18325,1.1837644,1.1994114500000002,-0.015647050000000107,-0.015838949999999796,0
255,2021-07-14 17:00:00+00:00,1.18324,1.18388,1.18255,1.18364,1.183742,1.19926215,-0.015520149999999955,-0.015647050000000107,0
256,2021-07-14 21:00:00+00:00,1.18378,1.18387,1.18288,1.18336,1.183722,1.1990786,-0.015356600000000054,-0.015520149999999955,0
257,2021-07-15 01:00:00+00:00,1.18338,1.18348,1.18212,1.18309,1.183653,1.198898,-0.015244999999999953,-0.015356600000000054,0
258,2021-07-15 05:00:00+00:00,1.1831,1.18508,1.18258,1.1849,1.1836362,1.1987265999999999,-0.015090399999999837,-0.015244999999999953,0
259,2021-07-15 09:00:00+00:00,1.18488,1.18499,1.18036,1.18066,1.1835354,1.19853085,-0.014995450000000021,-0.015090399999999837,0
260,2021-07-15 13:00:00+00:00,1.18066,1.18236,1.18006,1.1803,1.1834006,1.1983320499999999,-0.014931449999999957,-0.014995450000000021,0
261,2021-07-15 17:00:00+00:00,1.18028,1.18131,1.17962,1.18106,1.183295,1.198138,-0.01484299999999994,-0.014931449999999957,0
262,2021-07-15 21:00:00+00:00,1.18106,1.1817,1.1809,1.18116,1.1831822,1.1979296000000001,-0.014747400000000077,-0.01484299999999994,0
263,2021-07-16 01:00:00+00:00,1.18117,1.18126,1.18021,1.18096,1.183074,1.1977214999999999,-0.014647499999999924,-0.014747400000000077,0
264,2021-07-16 05:00:00+00:00,1.18098,1.18196,1.17971,1.18181,1.182989,1.19751575,-0.014526749999999922,-0.014647499999999924,0
265,2021-07-16 09:00:00+00:00,1.1818,1.18225,1.17922,1.18019,1.182844,1.19730545,-0.014461449999999987,-0.014526749999999922,0
266,2021-07-16 13:00:00+00:00,1.18018,1.18144,1.17958,1.18112,1.1827756,1.19709615,-0.014320549999999876,-0.014461449999999987,0
267,2021-07-16 17:00:00+00:00,1.18114,1.1819,1.1803,1.18052,1.1827136,1.1968864,-0.014172799999999874,-0.014320549999999876,0
268,2021-07-18 21:00:00+00:00,1.181,1.18139,1.18012,1.18021,1.1826884000000002,1.19667105,-0.013982649999999763,-0.014172799999999874,0
269,2021-07-19 01:00:00+00:00,1.18022,1.18086,1.1798,1.18062,1.1826546,1.19646725,-0.013812649999999982,-0.013982649999999763,0
270,2021-07-19 05:00:00+00:00,1.18061,1.18086,1.17654,1.17733,1.1825591999999998,1.1962437,-0.0136845000000001,-0.013812649999999982,0
271,2021-07-19 09:00:00+00:00,1.17732,1.17887,1.17638,1.17869,1.1824854,1.1960285499999999,-0.013543149999999837,-0.0136845000000001,0
272,2021-07-19 13:00:00+00:00,1.1787,1.18246,1.17838,1.1799,1.182435,1.19583735,-0.013402350000000007,-0.013543149999999837,0
273,2021-07-19 17:00:00+00:00,1.17991,1.18026,1.17911,1.17986,1.1824006,1.19564375,-0.01324314999999987,-0.013402350000000007,0
274,2021-07-19 21:00:00+00:00,1.17997,1.18025,1.17902,1.17949,1.18239,1.19543515,-0.01304514999999995,-0.01324314999999987,0
275,2021-07-20 01:00:00+00:00,1.1795,1.18022,1.17882,1.17888,1.1823854,1.19522435,-0.012838949999999905,-0.01304514999999995,0
276,2021-07-20 05:00:00+00:00,1.17886,1.1795,1.17722,1.1788,1.1823792,1.1950121,-0.012632900000000058,-0.012838949999999905,0
277,2021-07-20 09:00:00+00:00,1.17878,1.18026,1.1765,1.17726,1.1823322,1.19479765,-0.012465449999999878,-0.012632900000000058,0
278,2021-07-20 13:00:00+00:00,1.17726,1.17807,1.17556,1.17778,1.1822434,1.19459265,-0.012349249999999978,-0.012465449999999878,0
279,2021-07-20 17:00:00+00:00,1.1778,1.17861,1.1774,1.17808,1.1821018,1.19440375,-0.012301949999999895,-0.012349249999999978,0
280,2021-07-20 21:00:00+00:00,1.17808,1.17832,1.17781,1.17798,1.1819722,1.19423345,-0.012261250000000112,-0.012301949999999895,0
281,2021-07-21 01:00:00+00:00,1.178,1.17805,1.17702,1.17724,1.1818248,1.1940561,-0.012231300000000056,-0.012261250000000112,0
282,2021-07-21 05:00:00+00:00,1.17724,1.17824,1.17518,1.17796,1.1817023999999998,1.1938821,-0.012179700000000127,-0.012231300000000056,0
283,2021-07-21 09:00:00+00:00,1.17797,1.17804,1.17598,1.17661,1.181571,1.19370825,-0.0121372500000001,-0.012179700000000127,0
284,2021-07-21 13:00:00+00:00,1.17656,1.18038,1.17623,1.17934,1.181493,1.19354895,-0.012055950000000148,-0.0121372500000001,0
285,2021-07-21 17:00:00+00:00,1.17934,1.18048,1.17917,1.17948,1.1813452,1.19336245,-0.01201724999999998,-0.012055950000000148,0
286,2021-07-21 21:00:00+00:00,1.17932,1.18004,1.17881,1.17884,1.1811856,1.1931759499999999,-0.011990349999999816,-0.01201724999999998,0
287,2021-07-22 01:00:00+00:00,1.17885,1.18002,1.17867,1.17971,1.1810258,1.1929911,-0.011965299999999957,-0.011990349999999816,0
288,2021-07-22 05:00:00+00:00,1.1797,1.1802,1.17792,1.17967,1.1808684,1.1928058,-0.011937399999999876,-0.011965299999999957,0
289,2021-07-22 09:00:00+00:00,1.17966,1.18136,1.17708,1.18,1.1807315999999999,1.1926218,-0.011890200000000073,-0.011937399999999876,0
290,2021-07-22 13:00:00+00:00,1.17996,1.18306,1.17574,1.17628,1.1805156,1.1924222500000001,-0.011906650000000019,-0.011890200000000073,0
291,2021-07-22 17:00:00+00:00,1.17629,1.17762,1.17576,1.17713,1.1803518,1.1922262,-0.011874399999999952,-0.011906650000000019,0
292,2021-07-22 21:00:00+00:00,1.17702,1.178,1.1764,1.1778,1.180193,1.1920178,-0.011824799999999858,-0.011874399999999952,0
293,2021-07-23 01:00:00+00:00,1.17782,1.17805,1.17674,1.17679,1.180008,1.19180705,-0.011799050000000033,-0.011824799999999858,0
294,2021-07-23 05:00:00+00:00,1.1768,1.17866,1.1763,1.17746,1.179824,1.1916015,-0.011777499999999996,-0.011799050000000033,0
295,2021-07-23 09:00:00+00:00,1.17744,1.17811,1.17544,1.17797,1.1796558,1.19140165,-0.011745850000000058,-0.011777499999999996,0
296,2021-07-23 13:00:00+00:00,1.17798,1.17803,1.17549,1.17684,1.1794926,1.1911975,-0.011704900000000018,-0.011745850000000058,0
297,2021-07-23 17:00:00+00:00,1.17685,1.17761,1.17684,1.17717,1.1794372,1.19099545,-0.011558249999999992,-0.011704900000000018,0
298,2021-07-25 21:00:00+00:00,1.17735,1.17749,1.17635,1.17663,1.1793609999999999,1.1907895000000002,-0.011428500000000286,-0.011558249999999992,0
299,2021-07-26 01:00:00+00:00,1.17664,1.17803,1.17654,1.17786,1.1793656,1.1905923,-0.011226700000000145,-0.011428500000000286,0
300,2021-07-26 05:00:00+00:00,1.17788,1.18005,1.17672,1.1784,1.1793808,1.1903968,-0.011016000000000137,-0.011226700000000145,0
301,2021-07-26 09:00:00+00:00,1.1784,1.17995,1.17792,1.17832,1.1793795999999999,1.1901986,-0.010819000000000134,-0.011016000000000137,0
302,2021-07-26 13:00:00+00:00,1.1783,1.18174,1.178,1.18124,1.1794368,1.1900106000000001,-0.010573800000000189,-0.010819000000000134,0
303,2021-07-26 17:00:00+00:00,1.18122,1.18134,1.17992,1.1803,1.1793988,1.1898148,-0.01041599999999998,-0.010573800000000189,0
304,2021-07-26 21:00:00+00:00,1.18034,1.18123,1.17993,1.18085,1.1793508,1.18963105,-0.010280250000000102,-0.01041599999999998,0
305,2021-07-27 01:00:00+00:00,1.18084,1.1809,1.1801,1.18024,1.1792828,1.1894425499999999,-0.010159749999999912,-0.010280250000000102,0
306,2021-07-27 05:00:00+00:00,1.18022,1.18026,1.17701,1.17776,1.1791708,1.1892448,-0.010073999999999916,-0.010159749999999912,0
307,2021-07-27 09:00:00+00:00,1.17777,1.18196,1.17744,1.18186,1.1791462,1.1890720000000001,-0.009925800000000207,-0.010073999999999916,0
308,2021-07-27 13:00:00+00:00,1.18188,1.18371,1.18006,1.18363,1.1791208,1.18890685,-0.00978604999999999,-0.009925800000000207,0
309,2021-07-27 17:00:00+00:00,1.18362,1.18412,1.18152,1.18161,1.1791398,1.1887218,-0.00958199999999998,-0.00978604999999999,0
310,2021-07-27 21:00:00+00:00,1.18173,1.1824,1.18125,1.18141,1.179162,1.18854045,-0.009378450000000038,-0.00958199999999998,0
311,2021-07-28 01:00:00+00:00,1.18143,1.18276,1.18142,1.18198,1.1791804000000001,1.18836235,-0.009181949999999883,-0.009378450000000038,0
312,2021-07-28 05:00:00+00:00,1.18198,1.18304,1.18022,1.1829,1.1792152,1.1881877,-0.00897250000000005,-0.009181949999999883,0
313,2021-07-28 09:00:00+00:00,1.18292,1.18292,1.17918,1.17988,1.1791936,1.1879935499999998,-0.008799949999999779,-0.00897250000000005,0
314,2021-07-28 13:00:00+00:00,1.17987,1.18159,1.17833,1.18144,1.1791862,1.18781785,-0.008631650000000102,-0.008799949999999779,0
315,2021-07-28 17:00:00+00:00,1.18144,1.18498,1.17722,1.18425,1.1792674,1.1876747,-0.008407300000000006,-0.008631650000000102,0
316,2021-07-28 21:00:00+00:00,1.18442,1.1847,1.18406,1.18436,1.1793322000000002,1.1875482499999999,-0.008216049999999697,-0.008407300000000006,0
317,2021-07-29 01:00:00+00:00,1.18437,1.1859,1.18418,1.18564,1.1794346,1.18742195,-0.00798735000000006,-0.008216049999999697,0
318,2021-07-29 05:00:00+00:00,1.18565,1.18797,1.18502,1.18766,1.1795836,1.18731005,-0.007726450000000051,-0.00798735000000006,0
319,2021-07-29 09:00:00+00:00,1.18765,1.18854,1.18694,1.18843,1.1797398,1.1872,-0.007460200000000139,-0.007726450000000051,0
320,2021-07-29 13:00:00+00:00,1.18841,1.18911,1.18758,1.18848,1.1799628,1.18708795,-0.0071251500000000245,-0.007460200000000139,0
321,2021-07-29 17:00:00+00:00,1.18846,1.18928,1.188,1.1887,1.180163,1.18697155,-0.006808549999999913,-0.0071251500000000245,0
322,2021-07-29 21:00:00+00:00,1.18885,1.18944,1.18813,1.18816,1.1803282,1.18685125,-0.006523049999999975,-0.006808549999999913,0
323,2021-07-30 01:00:00+00:00,1.18817,1.18846,1.18776,1.18785,1.180488,1.1867304,-0.006242400000000092,-0.006523049999999975,0
324,2021-07-30 05:00:00+00:00,1.18784,1.1908,1.1875,1.19067,1.1807116,1.1866237499999999,-0.005912149999999894,-0.006242400000000092,0
325,2021-07-30 09:00:00+00:00,1.19068,1.19088,1.18774,1.18792,1.1808923999999998,1.18650035,-0.005607950000000139,-0.005912149999999894,0
326,2021-07-30 13:00:00+00:00,1.18793,1.18866,1.18516,1.1859,1.1810344000000002,1.18636455,-0.005330149999999811,-0.005607950000000139,0
327,2021-07-30 17:00:00+00:00,1.18592,1.18767,1.18538,1.18671,1.1812234,1.1862423,-0.005018900000000048,-0.005330149999999811,0
328,2021-08-01 21:00:00+00:00,1.18623,1.18712,1.18623,1.18691,1.181406,1.1861148499999998,-0.004708849999999876,-0.005018900000000048,0
329,2021-08-02 01:00:00+00:00,1.18692,1.18736,1.1859,1.18706,1.1815856,1.1859871499999999,-0.004401549999999865,-0.004708849999999876,0
330,2021-08-02 05:00:00+00:00,1.18705,1.18885,1.18644,1.18848,1.1817956,1.1858681500000001,-0.004072550000000064,-0.004401549999999865,0
331,2021-08-02 09:00:00+00:00,1.18849,1.18971,1.18715,1.1873,1.1819968,1.18574035,-0.00374355000000004,-0.004072550000000064,0
332,2021-08-02 13:00:00+00:00,1.1873,1.18892,1.18666,1.18696,1.1821768,1.1856108,-0.003434000000000159,-0.00374355000000004,0
333,2021-08-02 17:00:00+00:00,1.18698,1.1875,1.18652,1.1872,1.1823886000000001,1.1854875,-0.0030988999999999045,-0.003434000000000159,0
334,2021-08-02 21:00:00+00:00,1.18694,1.18786,1.1869,1.18718,1.1825454,1.1853646,-0.0028192000000000217,-0.0030988999999999045,0
335,2021-08-03 01:00:00+00:00,1.1872,1.18826,1.18682,1.18802,1.1827162,1.18530715,-0.002590950000000092,-0.0028192000000000217,0
336,2021-08-03 05:00:00+00:00,1.18804,1.18854,1.18711,1.18839,1.1829071999999998,1.1852549000000001,-0.0023477000000002857,-0.002590950000000092,0
337,2021-08-03 09:00:00+00:00,1.18838,1.18934,1.1879,1.1886,1.183085,1.1851974,-0.0021124000000001253,-0.0023477000000002857,0
338,2021-08-03 13:00:00+00:00,1.18862,1.18876,1.18536,1.18684,1.1832284,1.1851578,-0.001929400000000081,-0.0021124000000001253,0
339,2021-08-03 17:00:00+00:00,1.18686,1.187,1.18612,1.18649,1.1833582,1.18512455,-0.0017663500000000276,-0.001929400000000081,0
340,2021-08-03 21:00:00+00:00,1.18641,1.18703,1.18606,1.1862,1.1835566,1.18510745,-0.0015508500000001035,-0.0017663500000000276,0
341,2021-08-04 01:00:00+00:00,1.18621,1.18756,1.18618,1.18715,1.183757,1.1850897,-0.0013327000000000755,-0.0015508500000001035,0
342,2021-08-04 05:00:00+00:00,1.18716,1.18799,1.1842,1.18509,1.1839028,1.1850614499999998,-0.0011586499999998168,-0.0013327000000000755,0
343,2021-08-04 09:00:00+00:00,1.18508,1.18898,1.18482,1.18891,1.1841452,1.18504925,-0.0009040500000001561,-0.0011586499999998168,0
344,2021-08-04 13:00:00+00:00,1.18892,1.18998,1.18328,1.1838,1.184272,1.1850117500000001,-0.00073975000000015,-0.0009040500000001561,0
345,2021-08-04 17:00:00+00:00,1.18381,1.18426,1.18355,1.18368,1.1843862,1.18498635,-0.0006001499999999105,-0.00073975000000015,0
